index,MainLanguage,Category,Filename,SentenceIndex,Sentence,Word_x,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT,Word_y,Language
0,de,Expressions,de_Expressions,0,"No problem, ich kann das erledigen.",No,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,en
1,de,Expressions,de_Expressions,0,"No problem, ich kann das erledigen.",problem,7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,problem,en
2,de,Expressions,de_Expressions,0,"No problem, ich kann das erledigen.",ich,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,ich,de
3,de,Expressions,de_Expressions,0,"No problem, ich kann das erledigen.",kann,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,kann,de
4,de,Expressions,de_Expressions,0,"No problem, ich kann das erledigen.",das,3,0.0,0.0,0.86,1.0,0.0,0.0,0.14,0.0,das,de
5,de,Expressions,de_Expressions,0,"No problem, ich kann das erledigen.",erledigen,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,erledigen,de
6,de,Expressions,de_Expressions,1,Das neue Auto von Lisa ist echt cool!,Das,3,0.0,0.0,1.0,0.71,0.0,0.14,0.0,0.14,Das,de
7,de,Expressions,de_Expressions,1,Das neue Auto von Lisa ist echt cool!,neue,4,0.0,0.0,0.0,0.71,0.86,0.14,0.14,0.14,neue,de
8,de,Expressions,de_Expressions,1,Das neue Auto von Lisa ist echt cool!,Auto,4,0.0,0.0,1.0,0.71,0.0,0.14,0.0,0.14,Auto,de
9,de,Expressions,de_Expressions,1,Das neue Auto von Lisa ist echt cool!,von,3,0.0,0.0,1.0,0.71,0.0,0.14,0.0,0.14,von,de
10,de,Expressions,de_Expressions,1,Das neue Auto von Lisa ist echt cool!,Lisa,4,0.0,0.0,0.71,0.71,0.29,0.14,0.0,0.14,Lisa,de
11,de,Expressions,de_Expressions,1,Das neue Auto von Lisa ist echt cool!,ist,3,0.0,0.0,1.0,0.71,0.0,0.14,0.0,0.14,ist,de
12,de,Expressions,de_Expressions,1,Das neue Auto von Lisa ist echt cool!,echt,4,0.0,0.0,1.0,0.71,0.0,0.14,0.0,0.14,echt,de
13,de,Expressions,de_Expressions,1,Das neue Auto von Lisa ist echt cool!,cool,4,0.57,0.0,0.0,0.71,0.0,0.14,0.43,0.14,cool,en
14,de,Expressions,de_Expressions,2,"Bye-bye, bis später!",Bye,3,1.0,0.43,0.0,0.57,0.0,0.0,0.0,0.0,Bye,en
15,de,Expressions,de_Expressions,2,"Bye-bye, bis später!",bye,3,1.0,0.43,0.0,0.57,0.0,0.0,0.0,0.0,bye,en
16,de,Expressions,de_Expressions,2,"Bye-bye, bis später!",bis,3,0.0,0.43,1.0,0.57,0.0,0.0,0.0,0.0,bis,de
17,de,Expressions,de_Expressions,2,"Bye-bye, bis später!",später,6,0.0,0.43,1.0,0.57,0.0,0.0,0.0,0.0,später,de
18,de,Expressions,de_Expressions,3,"Okay, wir treffen uns um acht Uhr.",Okay,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Okay,de
19,de,Expressions,de_Expressions,3,"Okay, wir treffen uns um acht Uhr.",wir,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wir,de
20,de,Expressions,de_Expressions,3,"Okay, wir treffen uns um acht Uhr.",treffen,7,0.86,0.0,0.14,1.0,0.0,0.0,0.0,0.0,treffen,de
21,de,Expressions,de_Expressions,3,"Okay, wir treffen uns um acht Uhr.",uns,3,0.0,0.0,0.29,1.0,0.71,0.0,0.0,0.0,uns,de
22,de,Expressions,de_Expressions,3,"Okay, wir treffen uns um acht Uhr.",um,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,um,de
23,de,Expressions,de_Expressions,3,"Okay, wir treffen uns um acht Uhr.",acht,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,acht,de
24,de,Expressions,de_Expressions,3,"Okay, wir treffen uns um acht Uhr.",Uhr,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Uhr,de
25,de,Expressions,de_Expressions,4,"Sorry, dass ich zu spät bin.",Sorry,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sorry,en
