index,MainLanguage,Category,Filename,SentenceIndex,Sentence,Word,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT
0,fr,HistoricalContext,fr_HistoricalContext,0,"Les croisades ont été organisées pour récupérer les lieux saints de Jérusalem et étaient connues sous le nom de ""Kreuzzüge"" en allemand.",Les,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,fr,HistoricalContext,fr_HistoricalContext,0,"Les croisades ont été organisées pour récupérer les lieux saints de Jérusalem et étaient connues sous le nom de ""Kreuzzüge"" en allemand.",croisades,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2,fr,HistoricalContext,fr_HistoricalContext,0,"Les croisades ont été organisées pour récupérer les lieux saints de Jérusalem et étaient connues sous le nom de ""Kreuzzüge"" en allemand.",ont,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,fr,HistoricalContext,fr_HistoricalContext,0,"Les croisades ont été organisées pour récupérer les lieux saints de Jérusalem et étaient connues sous le nom de ""Kreuzzüge"" en allemand.",été,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4,fr,HistoricalContext,fr_HistoricalContext,0,"Les croisades ont été organisées pour récupérer les lieux saints de Jérusalem et étaient connues sous le nom de ""Kreuzzüge"" en allemand.",organisées,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5,fr,HistoricalContext,fr_HistoricalContext,0,"Les croisades ont été organisées pour récupérer les lieux saints de Jérusalem et étaient connues sous le nom de ""Kreuzzüge"" en allemand.",pour,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6,fr,HistoricalContext,fr_HistoricalContext,0,"Les croisades ont été organisées pour récupérer les lieux saints de Jérusalem et étaient connues sous le nom de ""Kreuzzüge"" en allemand.",récupérer,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7,fr,HistoricalContext,fr_HistoricalContext,0,"Les croisades ont été organisées pour récupérer les lieux saints de Jérusalem et étaient connues sous le nom de ""Kreuzzüge"" en allemand.",les,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8,fr,HistoricalContext,fr_HistoricalContext,0,"Les croisades ont été organisées pour récupérer les lieux saints de Jérusalem et étaient connues sous le nom de ""Kreuzzüge"" en allemand.",lieux,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9,fr,HistoricalContext,fr_HistoricalContext,0,"Les croisades ont été organisées pour récupérer les lieux saints de Jérusalem et étaient connues sous le nom de ""Kreuzzüge"" en allemand.",saints,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
