index,MainLanguage,Category,Filename,SentenceIndex,Sentence,Word,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT
0,fr,Expressions,fr_Expressions,0,"Commençons par une expression française bien connue : ""Il ne faut pas vendre la peau de l'ours avant de l'avoir tué"".",Commençons,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,fr,Expressions,fr_Expressions,0,"Commençons par une expression française bien connue : ""Il ne faut pas vendre la peau de l'ours avant de l'avoir tué"".",par,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2,fr,Expressions,fr_Expressions,0,"Commençons par une expression française bien connue : ""Il ne faut pas vendre la peau de l'ours avant de l'avoir tué"".",une,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3,fr,Expressions,fr_Expressions,0,"Commençons par une expression française bien connue : ""Il ne faut pas vendre la peau de l'ours avant de l'avoir tué"".",expression,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4,fr,Expressions,fr_Expressions,0,"Commençons par une expression française bien connue : ""Il ne faut pas vendre la peau de l'ours avant de l'avoir tué"".",française,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5,fr,Expressions,fr_Expressions,0,"Commençons par une expression française bien connue : ""Il ne faut pas vendre la peau de l'ours avant de l'avoir tué"".",bien,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,fr,Expressions,fr_Expressions,0,"Commençons par une expression française bien connue : ""Il ne faut pas vendre la peau de l'ours avant de l'avoir tué"".",connue,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7,fr,Expressions,fr_Expressions,0,"Commençons par une expression française bien connue : ""Il ne faut pas vendre la peau de l'ours avant de l'avoir tué"".",Il,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8,fr,Expressions,fr_Expressions,0,"Commençons par une expression française bien connue : ""Il ne faut pas vendre la peau de l'ours avant de l'avoir tué"".",ne,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9,fr,Expressions,fr_Expressions,0,"Commençons par une expression française bien connue : ""Il ne faut pas vendre la peau de l'ours avant de l'avoir tué"".",faut,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10,fr,Expressions,fr_Expressions,0,"Commençons par une expression française bien connue : ""Il ne faut pas vendre la peau de l'ours avant de l'avoir tué"".",pas,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11,fr,Expressions,fr_Expressions,0,"Commençons par une expression française bien connue : ""Il ne faut pas vendre la peau de l'ours avant de l'avoir tué"".",vendre,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12,fr,Expressions,fr_Expressions,0,"Commençons par une expression française bien connue : ""Il ne faut pas vendre la peau de l'ours avant de l'avoir tué"".",la,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,fr,Expressions,fr_Expressions,0,"Commençons par une expression française bien connue : ""Il ne faut pas vendre la peau de l'ours avant de l'avoir tué"".",peau,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
14,fr,Expressions,fr_Expressions,0,"Commençons par une expression française bien connue : ""Il ne faut pas vendre la peau de l'ours avant de l'avoir tué"".",de,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
