index,MainLanguage,Category,Filename,SentenceIndex,Sentence,Word,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT
0,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",Im,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",Laufe,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",der,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",Geschichte,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",haben,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",sich,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",verschiedene,12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",Kulturen,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",und,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",Länder,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
10,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",in,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",Europa,6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",miteinander,11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
13,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",verbunden,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",und,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
15,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",beeinflusst,11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
16,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",was,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",zu,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
18,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",interessanten,13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",historischen,12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",Zusammenhängen,14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
21,de,HistoricalContext,de_HistoricalContext,0,"Im Laufe der Geschichte haben sich verschiedene Kulturen und Länder in Europa miteinander verbunden und beeinflusst, was zu interessanten historischen Zusammenhängen führte.",führte,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
22,de,HistoricalContext,de_HistoricalContext,1,"Ein bemerkenswertes Beispiel hierfür ist die Zeit der Renaissance, die im 14.",Ein,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
23,de,HistoricalContext,de_HistoricalContext,1,"Ein bemerkenswertes Beispiel hierfür ist die Zeit der Renaissance, die im 14.",bemerkenswertes,15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
24,de,HistoricalContext,de_HistoricalContext,1,"Ein bemerkenswertes Beispiel hierfür ist die Zeit der Renaissance, die im 14.",Beispiel,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
25,de,HistoricalContext,de_HistoricalContext,1,"Ein bemerkenswertes Beispiel hierfür ist die Zeit der Renaissance, die im 14.",hierfür,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
26,de,HistoricalContext,de_HistoricalContext,1,"Ein bemerkenswertes Beispiel hierfür ist die Zeit der Renaissance, die im 14.",ist,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
27,de,HistoricalContext,de_HistoricalContext,1,"Ein bemerkenswertes Beispiel hierfür ist die Zeit der Renaissance, die im 14.",die,3,0.0,0.0,0.86,1.0,0.0,0.0,0.14,0.0
28,de,HistoricalContext,de_HistoricalContext,1,"Ein bemerkenswertes Beispiel hierfür ist die Zeit der Renaissance, die im 14.",Zeit,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
29,de,HistoricalContext,de_HistoricalContext,1,"Ein bemerkenswertes Beispiel hierfür ist die Zeit der Renaissance, die im 14.",der,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
30,de,HistoricalContext,de_HistoricalContext,1,"Ein bemerkenswertes Beispiel hierfür ist die Zeit der Renaissance, die im 14.",Renaissance,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
31,de,HistoricalContext,de_HistoricalContext,1,"Ein bemerkenswertes Beispiel hierfür ist die Zeit der Renaissance, die im 14.",die,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
32,de,HistoricalContext,de_HistoricalContext,1,"Ein bemerkenswertes Beispiel hierfür ist die Zeit der Renaissance, die im 14.",im,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33,de,HistoricalContext,de_HistoricalContext,2,Jahrhundert in Italien ihren Ursprung hatte und sich dann in anderen europäischen Ländern wie Frankreich und England ausbreitete.,Jahrhundert,11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
34,de,HistoricalContext,de_HistoricalContext,2,Jahrhundert in Italien ihren Ursprung hatte und sich dann in anderen europäischen Ländern wie Frankreich und England ausbreitete.,in,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,de,HistoricalContext,de_HistoricalContext,2,Jahrhundert in Italien ihren Ursprung hatte und sich dann in anderen europäischen Ländern wie Frankreich und England ausbreitete.,Italien,7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36,de,HistoricalContext,de_HistoricalContext,2,Jahrhundert in Italien ihren Ursprung hatte und sich dann in anderen europäischen Ländern wie Frankreich und England ausbreitete.,ihren,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
37,de,HistoricalContext,de_HistoricalContext,2,Jahrhundert in Italien ihren Ursprung hatte und sich dann in anderen europäischen Ländern wie Frankreich und England ausbreitete.,Ursprung,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
38,de,HistoricalContext,de_HistoricalContext,2,Jahrhundert in Italien ihren Ursprung hatte und sich dann in anderen europäischen Ländern wie Frankreich und England ausbreitete.,hatte,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,de,HistoricalContext,de_HistoricalContext,2,Jahrhundert in Italien ihren Ursprung hatte und sich dann in anderen europäischen Ländern wie Frankreich und England ausbreitete.,und,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40,de,HistoricalContext,de_HistoricalContext,2,Jahrhundert in Italien ihren Ursprung hatte und sich dann in anderen europäischen Ländern wie Frankreich und England ausbreitete.,sich,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
41,de,HistoricalContext,de_HistoricalContext,2,Jahrhundert in Italien ihren Ursprung hatte und sich dann in anderen europäischen Ländern wie Frankreich und England ausbreitete.,dann,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
42,de,HistoricalContext,de_HistoricalContext,2,Jahrhundert in Italien ihren Ursprung hatte und sich dann in anderen europäischen Ländern wie Frankreich und England ausbreitete.,in,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,de,HistoricalContext,de_HistoricalContext,2,Jahrhundert in Italien ihren Ursprung hatte und sich dann in anderen europäischen Ländern wie Frankreich und England ausbreitete.,anderen,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
44,de,HistoricalContext,de_HistoricalContext,2,Jahrhundert in Italien ihren Ursprung hatte und sich dann in anderen europäischen Ländern wie Frankreich und England ausbreitete.,europäischen,12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
45,de,HistoricalContext,de_HistoricalContext,2,Jahrhundert in Italien ihren Ursprung hatte und sich dann in anderen europäischen Ländern wie Frankreich und England ausbreitete.,Ländern,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
46,de,HistoricalContext,de_HistoricalContext,2,Jahrhundert in Italien ihren Ursprung hatte und sich dann in anderen europäischen Ländern wie Frankreich und England ausbreitete.,wie,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
47,de,HistoricalContext,de_HistoricalContext,2,Jahrhundert in Italien ihren Ursprung hatte und sich dann in anderen europäischen Ländern wie Frankreich und England ausbreitete.,Frankreich,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
48,de,HistoricalContext,de_HistoricalContext,2,Jahrhundert in Italien ihren Ursprung hatte und sich dann in anderen europäischen Ländern wie Frankreich und England ausbreitete.,und,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
