index,MainLanguage,Category,Filename,SentenceIndex,Sentence,Word_x,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT,Word_y,Language
0,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",Le,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Le,fr
1,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",risotto,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,risotto,it
2,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",un,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,un,fr
3,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",plat,4,0.45,0.0,0.0,0.0,0.55,1.0,0.0,0.0,plat,fr
4,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",italien,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,italien,fr
5,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",est,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,est,fr
6,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",un,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,un,fr
7,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",riz,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,riz,fr
8,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",cuit,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,cuit,fr
9,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",lentement,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,lentement,fr
10,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",dans,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,dans,fr
11,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",du,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,du,fr
12,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",bouillon,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,bouillon,fr
13,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",généralement,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,généralement,fr
14,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",avec,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,avec,fr
15,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",du,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,du,fr
16,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",parmesan,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,parmesan,fr
17,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",et,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,et,fr
18,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",d,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,d,fr
19,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",autres,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,autres,fr
20,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",ingrédients,11,0.0,0.0,0.14,0.0,0.86,1.0,0.0,0.0,ingrédients,fr
21,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",tels,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,tels,fr
22,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",que,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,que,fr
23,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",les,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,les,fr
24,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",champignons,11,0.0,0.0,0.0,0.0,0.71,1.0,0.29,0.0,champignons,fr
25,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",ou,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,ou,fr
26,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",les,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,les,fr
27,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",fruits,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,fruits,fr
28,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",de,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,de,fr
29,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",mer,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mer,fr
30,fr,Gastronomy,fr_Gastronomy,1,"Le schnitzel, un plat autrichien, est une escalope de viande panée frite.",Le,2,0.0,0.0,0.0,0.14,1.0,0.86,0.0,0.0,Le,fr
31,fr,Gastronomy,fr_Gastronomy,1,"Le schnitzel, un plat autrichien, est une escalope de viande panée frite.",schnitzel,9,0.0,0.0,1.0,0.14,0.0,0.86,0.0,0.0,schnitzel,de
32,fr,Gastronomy,fr_Gastronomy,1,"Le schnitzel, un plat autrichien, est une escalope de viande panée frite.",un,2,0.0,0.0,0.0,0.14,1.0,0.86,0.0,0.0,un,fr
33,fr,Gastronomy,fr_Gastronomy,1,"Le schnitzel, un plat autrichien, est une escalope de viande panée frite.",plat,4,0.41,0.0,0.0,0.14,0.59,0.86,0.0,0.0,plat,fr
34,fr,Gastronomy,fr_Gastronomy,1,"Le schnitzel, un plat autrichien, est une escalope de viande panée frite.",autrichien,10,0.0,0.0,1.0,0.14,0.0,0.86,0.0,0.0,autrichien,fr
35,fr,Gastronomy,fr_Gastronomy,1,"Le schnitzel, un plat autrichien, est une escalope de viande panée frite.",est,3,0.0,0.0,0.0,0.14,1.0,0.86,0.0,0.0,est,fr
36,fr,Gastronomy,fr_Gastronomy,1,"Le schnitzel, un plat autrichien, est une escalope de viande panée frite.",une,3,0.0,0.0,0.0,0.14,1.0,0.86,0.0,0.0,une,fr
37,fr,Gastronomy,fr_Gastronomy,1,"Le schnitzel, un plat autrichien, est une escalope de viande panée frite.",escalope,8,0.0,0.0,0.0,0.14,0.14,0.86,0.86,0.0,escalope,fr
38,fr,Gastronomy,fr_Gastronomy,1,"Le schnitzel, un plat autrichien, est une escalope de viande panée frite.",de,2,0.0,0.0,0.0,0.14,1.0,0.86,0.0,0.0,de,fr
39,fr,Gastronomy,fr_Gastronomy,1,"Le schnitzel, un plat autrichien, est une escalope de viande panée frite.",viande,6,0.0,0.0,0.0,0.14,0.0,0.86,1.0,0.0,viande,fr
40,fr,Gastronomy,fr_Gastronomy,1,"Le schnitzel, un plat autrichien, est une escalope de viande panée frite.",panée,5,0.0,0.0,0.0,0.14,1.0,0.86,0.0,0.0,panée,fr
41,fr,Gastronomy,fr_Gastronomy,1,"Le schnitzel, un plat autrichien, est une escalope de viande panée frite.",frite,5,1.0,0.0,0.0,0.14,0.0,0.86,0.0,0.0,frite,fr
42,fr,Gastronomy,fr_Gastronomy,2,"Les schnitzels sont souvent servis avec de la salade de pommes de terre ou des spätzles, des pâtes allemandes.",Les,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Les,fr
43,fr,Gastronomy,fr_Gastronomy,2,"Les schnitzels sont souvent servis avec de la salade de pommes de terre ou des spätzles, des pâtes allemandes.",schnitzels,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,schnitzels,de
44,fr,Gastronomy,fr_Gastronomy,2,"Les schnitzels sont souvent servis avec de la salade de pommes de terre ou des spätzles, des pâtes allemandes.",sont,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,sont,fr
45,fr,Gastronomy,fr_Gastronomy,2,"Les schnitzels sont souvent servis avec de la salade de pommes de terre ou des spätzles, des pâtes allemandes.",souvent,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,souvent,fr
46,fr,Gastronomy,fr_Gastronomy,2,"Les schnitzels sont souvent servis avec de la salade de pommes de terre ou des spätzles, des pâtes allemandes.",servis,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,servis,fr
