index,MainLanguage,Category,Filename,SentenceIndex,Sentence,Word,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT
0,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",Le,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",risotto,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",un,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",plat,4,0.45,0.0,0.0,0.0,0.55,1.0,0.0,0.0
4,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",italien,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",est,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",un,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",riz,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",cuit,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",lentement,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",dans,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",du,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",bouillon,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",généralement,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
14,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",avec,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",du,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",parmesan,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
17,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",et,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18,fr,Gastronomy,fr_Gastronomy,0,"Le risotto, un plat italien, est un riz cuit lentement dans du bouillon, généralement avec du parmesan et d'autres ingrédients tels que les champignons ou les fruits de mer.",d,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
