index,MainLanguage,Category,Filename,SentenceIndex,Sentence,Word,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT
0,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",Dès,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",le,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",début,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",du,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",mouvement,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",romantique,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",en,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",Allemagne,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",les,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",écrivains,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",et,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",les,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",poètes,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",ont,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",commencé,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",à,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",utiliser,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
17,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",le,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",terme,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",Wanderlust,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",pour,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
21,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",décrire,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
22,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",le,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23,fr,ArtAndLitterature,fr_ArtAndLitterature,0,"Dès le début du mouvement romantique en Allemagne, les écrivains et les poètes ont commencé à utiliser le terme ""Wanderlust"" pour décrire le désir de voyager et d'explorer le monde.",désir,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
