index,MainLanguage,Category,Filename,SentenceIndex,Sentence,Word,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT
0,de,TechnologyAndScience,de_TechnologyAndScience,0,"Die Welt der Wissenschaft und Technik ist ein faszinierendes Feld, das von Experten aus verschiedenen Ländern und Kulturen vorangetrieben wird.",Die,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,de,TechnologyAndScience,de_TechnologyAndScience,0,"Die Welt der Wissenschaft und Technik ist ein faszinierendes Feld, das von Experten aus verschiedenen Ländern und Kulturen vorangetrieben wird.",Welt,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2,de,TechnologyAndScience,de_TechnologyAndScience,0,"Die Welt der Wissenschaft und Technik ist ein faszinierendes Feld, das von Experten aus verschiedenen Ländern und Kulturen vorangetrieben wird.",der,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3,de,TechnologyAndScience,de_TechnologyAndScience,0,"Die Welt der Wissenschaft und Technik ist ein faszinierendes Feld, das von Experten aus verschiedenen Ländern und Kulturen vorangetrieben wird.",Wissenschaft,12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4,de,TechnologyAndScience,de_TechnologyAndScience,0,"Die Welt der Wissenschaft und Technik ist ein faszinierendes Feld, das von Experten aus verschiedenen Ländern und Kulturen vorangetrieben wird.",und,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5,de,TechnologyAndScience,de_TechnologyAndScience,0,"Die Welt der Wissenschaft und Technik ist ein faszinierendes Feld, das von Experten aus verschiedenen Ländern und Kulturen vorangetrieben wird.",Technik,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6,de,TechnologyAndScience,de_TechnologyAndScience,0,"Die Welt der Wissenschaft und Technik ist ein faszinierendes Feld, das von Experten aus verschiedenen Ländern und Kulturen vorangetrieben wird.",ist,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7,de,TechnologyAndScience,de_TechnologyAndScience,0,"Die Welt der Wissenschaft und Technik ist ein faszinierendes Feld, das von Experten aus verschiedenen Ländern und Kulturen vorangetrieben wird.",ein,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8,de,TechnologyAndScience,de_TechnologyAndScience,0,"Die Welt der Wissenschaft und Technik ist ein faszinierendes Feld, das von Experten aus verschiedenen Ländern und Kulturen vorangetrieben wird.",faszinierendes,14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9,de,TechnologyAndScience,de_TechnologyAndScience,0,"Die Welt der Wissenschaft und Technik ist ein faszinierendes Feld, das von Experten aus verschiedenen Ländern und Kulturen vorangetrieben wird.",Feld,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
