index,MainLanguage,Category,Filename,SentenceIndex,Sentence,Word_x,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT,Word_y,Language
0,de,ArtAndLitterature,de_ArtAndLitterature,0,"Als Künstler strebt man immer danach, ein einzigartiges Werk zu schaffen, das Grenzen überschreitet und von der universellen menschlichen Erfahrung spricht.",Als,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Als,de
1,de,ArtAndLitterature,de_ArtAndLitterature,0,"Als Künstler strebt man immer danach, ein einzigartiges Werk zu schaffen, das Grenzen überschreitet und von der universellen menschlichen Erfahrung spricht.",Künstler,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Künstler,de
2,de,ArtAndLitterature,de_ArtAndLitterature,0,"Als Künstler strebt man immer danach, ein einzigartiges Werk zu schaffen, das Grenzen überschreitet und von der universellen menschlichen Erfahrung spricht.",strebt,6,0.0,0.0,0.57,1.0,0.0,0.0,0.43,0.0,strebt,de
3,de,ArtAndLitterature,de_ArtAndLitterature,0,"Als Künstler strebt man immer danach, ein einzigartiges Werk zu schaffen, das Grenzen überschreitet und von der universellen menschlichen Erfahrung spricht.",man,3,0.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,de
4,de,ArtAndLitterature,de_ArtAndLitterature,0,"Als Künstler strebt man immer danach, ein einzigartiges Werk zu schaffen, das Grenzen überschreitet und von der universellen menschlichen Erfahrung spricht.",immer,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,immer,de
5,de,ArtAndLitterature,de_ArtAndLitterature,0,"Als Künstler strebt man immer danach, ein einzigartiges Werk zu schaffen, das Grenzen überschreitet und von der universellen menschlichen Erfahrung spricht.",danach,6,0.0,0.0,0.71,1.0,0.29,0.0,0.0,0.0,danach,de
6,de,ArtAndLitterature,de_ArtAndLitterature,0,"Als Künstler strebt man immer danach, ein einzigartiges Werk zu schaffen, das Grenzen überschreitet und von der universellen menschlichen Erfahrung spricht.",ein,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,ein,de
7,de,ArtAndLitterature,de_ArtAndLitterature,0,"Als Künstler strebt man immer danach, ein einzigartiges Werk zu schaffen, das Grenzen überschreitet und von der universellen menschlichen Erfahrung spricht.",einzigartiges,13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,einzigartiges,de
8,de,ArtAndLitterature,de_ArtAndLitterature,0,"Als Künstler strebt man immer danach, ein einzigartiges Werk zu schaffen, das Grenzen überschreitet und von der universellen menschlichen Erfahrung spricht.",Werk,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Werk,de
9,de,ArtAndLitterature,de_ArtAndLitterature,0,"Als Künstler strebt man immer danach, ein einzigartiges Werk zu schaffen, das Grenzen überschreitet und von der universellen menschlichen Erfahrung spricht.",zu,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,zu,de
