index,MainLanguage,Category,Filename,SentenceIndex,Sentence,Word_x,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT,Word_y,Language
0,it,Gastronomy,it_Gastronomy,0,Oggi vi parleremo di alcuni piatti internazionali.,Oggi,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Oggi,it
1,it,Gastronomy,it_Gastronomy,0,Oggi vi parleremo di alcuni piatti internazionali.,vi,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,vi,it
2,it,Gastronomy,it_Gastronomy,0,Oggi vi parleremo di alcuni piatti internazionali.,parleremo,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,parleremo,it
3,it,Gastronomy,it_Gastronomy,0,Oggi vi parleremo di alcuni piatti internazionali.,di,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,di,it
4,it,Gastronomy,it_Gastronomy,0,Oggi vi parleremo di alcuni piatti internazionali.,alcuni,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,alcuni,it
5,it,Gastronomy,it_Gastronomy,0,Oggi vi parleremo di alcuni piatti internazionali.,piatti,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,piatti,it
6,it,Gastronomy,it_Gastronomy,0,Oggi vi parleremo di alcuni piatti internazionali.,internazionali,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,internazionali,it
7,it,Gastronomy,it_Gastronomy,1,Il primo è il famoso Ratatouille francese.,Il,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Il,it
8,it,Gastronomy,it_Gastronomy,1,Il primo è il famoso Ratatouille francese.,primo,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,primo,it
9,it,Gastronomy,it_Gastronomy,1,Il primo è il famoso Ratatouille francese.,è,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,è,it
10,it,Gastronomy,it_Gastronomy,1,Il primo è il famoso Ratatouille francese.,il,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,il,it
11,it,Gastronomy,it_Gastronomy,1,Il primo è il famoso Ratatouille francese.,famoso,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,famoso,it
12,it,Gastronomy,it_Gastronomy,1,Il primo è il famoso Ratatouille francese.,Ratatouille,11,0.0,0.0,0.0,0.0,0.71,0.0,0.29,1.0,Ratatouille,fr
13,it,Gastronomy,it_Gastronomy,1,Il primo è il famoso Ratatouille francese.,francese,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,francese,it
14,it,Gastronomy,it_Gastronomy,2,Questo piatto vegetariano è composto da verdure cotte.,Questo,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Questo,it
15,it,Gastronomy,it_Gastronomy,2,Questo piatto vegetariano è composto da verdure cotte.,piatto,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,piatto,it
16,it,Gastronomy,it_Gastronomy,2,Questo piatto vegetariano è composto da verdure cotte.,vegetariano,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,vegetariano,it
17,it,Gastronomy,it_Gastronomy,2,Questo piatto vegetariano è composto da verdure cotte.,è,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,è,it
18,it,Gastronomy,it_Gastronomy,2,Questo piatto vegetariano è composto da verdure cotte.,composto,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,composto,it
19,it,Gastronomy,it_Gastronomy,2,Questo piatto vegetariano è composto da verdure cotte.,da,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,da,it
20,it,Gastronomy,it_Gastronomy,2,Questo piatto vegetariano è composto da verdure cotte.,verdure,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,verdure,it
21,it,Gastronomy,it_Gastronomy,2,Questo piatto vegetariano è composto da verdure cotte.,cotte,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,cotte,it
22,it,Gastronomy,it_Gastronomy,3,"In Germania, è tipico lo Sauerbraten.",In,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,In,it
23,it,Gastronomy,it_Gastronomy,3,"In Germania, è tipico lo Sauerbraten.",Germania,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Germania,it
24,it,Gastronomy,it_Gastronomy,3,"In Germania, è tipico lo Sauerbraten.",è,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,è,it
25,it,Gastronomy,it_Gastronomy,3,"In Germania, è tipico lo Sauerbraten.",tipico,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tipico,it
26,it,Gastronomy,it_Gastronomy,3,"In Germania, è tipico lo Sauerbraten.",lo,2,0.0,0.0,0.0,0.0,0.71,0.0,0.29,1.0,lo,it
27,it,Gastronomy,it_Gastronomy,3,"In Germania, è tipico lo Sauerbraten.",Sauerbraten,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Sauerbraten,de
28,it,Gastronomy,it_Gastronomy,4,Lo Sauerbraten è un arrosto di manzo marinato nell'aceto.,Lo,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Lo,it
29,it,Gastronomy,it_Gastronomy,4,Lo Sauerbraten è un arrosto di manzo marinato nell'aceto.,Sauerbraten,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Sauerbraten,de
30,it,Gastronomy,it_Gastronomy,4,Lo Sauerbraten è un arrosto di manzo marinato nell'aceto.,è,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,è,it
31,it,Gastronomy,it_Gastronomy,4,Lo Sauerbraten è un arrosto di manzo marinato nell'aceto.,un,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,un,it
32,it,Gastronomy,it_Gastronomy,4,Lo Sauerbraten è un arrosto di manzo marinato nell'aceto.,arrosto,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,arrosto,it
33,it,Gastronomy,it_Gastronomy,4,Lo Sauerbraten è un arrosto di manzo marinato nell'aceto.,di,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,di,it
34,it,Gastronomy,it_Gastronomy,4,Lo Sauerbraten è un arrosto di manzo marinato nell'aceto.,manzo,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,manzo,it
35,it,Gastronomy,it_Gastronomy,4,Lo Sauerbraten è un arrosto di manzo marinato nell'aceto.,marinato,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,marinato,it
36,it,Gastronomy,it_Gastronomy,4,Lo Sauerbraten è un arrosto di manzo marinato nell'aceto.,nell,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,nell,it
37,it,Gastronomy,it_Gastronomy,4,Lo Sauerbraten è un arrosto di manzo marinato nell'aceto.,aceto,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,aceto,it
